Crop_Year,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,fertilizer_per_area,pesticide_per_area,production_per_area,Crop_Bajra,Crop_Barley,Crop_Dry chillies,Crop_Garlic,Crop_Gram,Crop_Groundnut,Crop_Horse-gram,Crop_Jowar,Crop_Linseed,Crop_Maize,Crop_Masoor,Crop_Moong(Green Gram),Crop_Moth,Crop_Oilseeds,Crop_Onion,Crop_Other  Rabi pulses,Crop_Other Cereals,Crop_Other Kharif pulses,Crop_Other Summer Pulses,Crop_Peas & beans (Pulses),Crop_Potato,Crop_Ragi,Crop_Rapeseed &Mustard,Crop_Rice,Crop_Sannhamp,Crop_Sesamum,Crop_Small millets,Crop_Soyabean,Crop_Sugarcane,Crop_Sunflower,Crop_Tobacco,Crop_Turmeric,Crop_Urad,Crop_Wheat,Crop_other oilseeds,Season_Rabi,Season_Summer,Season_Whole Year
-0.9913403469554388,-0.22620983897415756,-0.06944687616990622,-0.8936479340796404,-0.2511725742677923,-0.28551580126665865,12.82,-0.09051376430563468,-0.09169999852508016,0.7824583574114741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9913403469554388,1.3146518258546318,-0.08421840017830173,-0.8936479340796404,0.23601596055811366,0.508585657833314,1.25,-0.09051340271855499,-0.09169930790216937,-0.2447959637970239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9913403469554388,-0.21716757939903245,-0.22037622925777628,-0.8936479340796404,-0.24831359912779483,-0.28085576481688085,0.65,-0.09051374551189345,-0.09169996262947161,-0.29838553492182307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9913403469554388,3.297898790771393,0.24519513385057928,-0.8936479340796404,0.8630775619271643,1.530675664057841,1.91,-0.09051337939607419,-0.09169926335677363,-0.1863385656768583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.9913403469554388,-0.3131130713047695,-0.2091246304859139,-0.8936479340796404,-0.27864957586838085,-0.3303024197992904,2.98,-0.0905141199485491,-0.0917006777947736,-0.0916435180354495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9913403469554388,-0.3852929742688877,-0.2284242906648921,-0.8936479340796404,-0.30147136576142236,-0.3675011947249224,0.23,-0.09051616634531652,-0.09170458636499514,-0.33560426399867654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.9913403469554388,-0.2361879592341717,-0.21317774419718477,-0.8936479340796404,-0.25432744916717737,-0.29065814469593243,1.33,-0.0905137872864983,-0.09170004241799512,-0.23782310218221414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.9913403469554388,0.9886032356938526,5.375066665743929,-0.8936479340796404,0.13292615142840672,0.34055262339934167,59.84,-0.09051341287407492,-0.09169932729897623,4.956778858219343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.9913403469554388,-0.40940127275708565,-0.2286199399895066,-0.8936479340796404,-0.3090939102673342,-0.37992569423898026,1.19,-0.09054097055196732,-0.0917519618226911,-0.25049597911497745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.9913403469554388,-0.41170797162829104,-0.22873362811056638,-0.8936479340796404,-0.3098232406601907,-0.38111447904759704,3.77,-0.09069197073700143,-0.09204036866346944,-0.03137809187617253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.9913403469554388,-0.2643296854628774,-0.22448574637794502,-0.8936479340796404,-0.2632252799600268,-0.3051613193610574,0.44,-0.09051386881690596,-0.09170019813917712,-0.3169203510522991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9913403469554388,-0.41178705844673236,-0.22882704625655348,-0.8936479340796404,-0.3098482462736601,-0.38115523738389245,0.44,-0.09073318880948766,-0.0921190942230841,-0.31844890974250356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.9913403469554388,4.690340859658624,0.4755193353883232,-0.8936479340796404,1.30333889547556,2.2482873120433844,2.06,-0.09051337385451498,-0.09169925277252443,-0.17269801084065867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.9913403469554388,-0.4087290348003344,-0.22868691903757282,-0.8936479340796404,-0.3088813625528446,-0.3795792483804691,0.66,-0.09053551247218933,-0.09174153701728358,-0.2975090620671265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.9913403469554388,-0.4105216693516711,-0.22877593066723978,-0.8936479340796404,-0.3094481564581502,-0.38050310400316556,0.57,-0.09056020804626674,-0.09178870498929144,-0.3057967301166317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.8336179772026971,-0.3908685949690013,-0.228061193720112,-0.2983729646676585,-0.30251618449050915,-0.3703746574337504,0.55,-0.08990636811251237,-0.09170599246451097,-0.30757309144365863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.10341437220758984,-0.2140713857069105,-0.2983729646676585,-0.2019145839254527,-0.22223169111194951,0.72,-0.08990271604682616,-0.09169969067534263,-0.29249902507318354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,-0.3828281017607997,-0.21091984523474164,-0.2983729646676585,-0.2997022182237867,-0.3662308932437147,9.15,-0.08990529184917084,-0.09170413532796122,0.4559901343089549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8336179772026971,-0.4002008395450779,-0.2282806382328553,-0.2983729646676585,-0.30578223058368875,-0.3751841411166115,0.7,-0.08990943651873104,-0.09171128712532331,-0.29410640812046057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,-0.38981410405645023,-0.22738699672312956,-0.2983729646676585,-0.3021471397342177,-0.3698312129498113,0.97,-0.08990618277590681,-0.0917056726585946,-0.2697417316510872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.29914106671346835,-0.2243279930936838,-0.2983729646676585,-0.2704139037526044,-0.32310178038709725,0.6,-0.089903183967414,-0.09170049809151348,-0.3030217920048973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.4120770434476839,-0.22883497798592975,-0.2983729646676585,-0.3099385971514215,-0.38130468461697575,0.67,-0.09148406739686107,-0.09442837730511405,-0.3116189720683603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.41193205094720814,-0.22883233407613765,-0.2983729646676585,-0.3098878534974314,-0.3812299610004341,0.36,-0.09032421165200095,-0.09242699863402143,-0.32641717036233725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,0.0014020244999827863,-0.19381815539625258,-0.2983729646676585,-0.16523153515007996,-0.16821330940840218,1.27,-0.08990264758043595,-0.09169957253377746,-0.24355895772366193,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.41094346571669155,-0.22867634339840448,-0.2983729646676585,-0.30954187403840816,-0.3807204817967412,2.04,-0.08997274021416454,-0.09182052024884184,-0.17646209431670454,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8336179772026971,-0.24113088538675467,-0.2231770110308615,-0.2983729646676585,-0.25011182909711954,-0.29320554071439703,0.5,-0.08990293359220129,-0.09170006605881227,-0.31206041990153455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,-0.4121034057204977,-0.22883674059245782,-0.2983729646676585,-0.30994782327032877,-0.38131827072907426,0.0,-0.09306568886712488,-0.09715753003842217,-0.35601356695029107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.4119188698108013,-0.2288305714696096,-0.2983729646676585,-0.30988324043797777,-0.3812231679443849,0.47,-0.09029785129416322,-0.09238151275513297,-0.31716829642860167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8336179772026971,-0.4119979566292426,-0.22883409668266572,-0.2983729646676585,-0.3099109187946996,-0.38126392628068034,0.33,-0.09053509451470279,-0.09279088566512918,-0.32937681002113267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.3858070385887563,-0.205311231262459,-0.2983729646676585,-0.3007447696603101,-0.3677661239108427,13.37,-0.0899056139215302,-0.09170469107703039,0.8308360232132135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8336179772026971,-0.41172115276469795,-0.2288217584369693,-0.2983729646676585,-0.3098140445461731,-0.3811212721036463,0.57,-0.09010652611630873,-0.09205137331158762,-0.30732272095075414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,0.5774704100266118,-0.1579914151069325,-0.2983729646676585,0.036377615211953575,0.1286704121675326,1.07,-0.08990253019322861,-0.09169936997733537,-0.26094454984055665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.4034038556919517,-0.228241860889238,-0.2983729646676585,-0.3069032040309241,-0.3768348537365766,1.02,-0.08991200255179524,-0.09171571492064767,-0.26548078282550786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,-0.24814324995521903,-0.22246051147720564,-0.2983729646676585,-0.25256597672645786,-0.2968194465325921,0.58,-0.08990295444567781,-0.09170010204234151,-0.3043786671880905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.36154056646367566,-0.22652067561458875,-0.2983729646676585,-0.2922521272061525,-0.355260107724194,0.68,-0.08990409430749384,-0.09170206892066816,-0.2952168002229779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,-0.2046982243581165,-0.014246446227429457,-0.2983729646676585,-0.23736133276724902,-0.2744295337943009,15.47,-0.08990284794006115,-0.09169991826253054,1.017784322989479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8336179772026971,1.2273399782954062,-0.09071889305378203,-0.2983729646676585,0.2638152854549368,0.4635884545631558,1.26,-0.08990249679077061,-0.09169931234002375,-0.24413833122274348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.20597679458958462,-0.2199620167236825,-0.2983729646676585,-0.23780879953425244,-0.275088460231077,0.64,-0.08990285043336715,-0.09169992256483235,-0.2988455911880094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8336179772026971,3.218746066648031,0.2351870539842623,-0.2983729646676585,0.96075630771139,1.4898833624821615,1.91,-0.08990246889358297,-0.09169926420228199,-0.18630005430065646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.2938686121507132,-0.19125268159466322,-0.2983729646676585,-0.268568679971147,-0.32038455796740173,4.75,-0.08990315106323137,-0.09170044131399643,0.06602207579041741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8336179772026971,-0.38359260767239917,-0.22835466770703378,-0.2983729646676585,-0.299969775672098,-0.36662489049457053,0.25,-0.0899053680909765,-0.09170426688632474,-0.33358045526399444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.2422776442541539,-0.2148592708249527,-0.2983729646676585,-0.2505131652695865,-0.29379653659068083,1.23,-0.0899029368846821,-0.09170007174012296,-0.24673244405297282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.8336179772026971,1.0081244987124536,5.619240548075894,-0.2983729646676585,0.18709549368139253,0.3506131394082645,61.59,-0.08990250464162831,-0.0916993258870008,5.112062780430215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.8336179772026971,-0.41054803162448494,-0.22871159552896564,-0.2983729646676585,-0.30940348225479886,-0.380516690115264,1.19,-0.08995516664227272,-0.09179019632958287,-0.25094635906305496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.8336179772026971,-0.4117738773103255,-0.22875125417584696,-0.2983729646676585,-0.3098324967839877,-0.3811484443278433,3.73,-0.09013676021848821,-0.09210354349525898,-0.03703018150234427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.8336179772026971,-0.27123660094008667,-0.22375073945574459,-0.2983729646676585,-0.2606480568892412,-0.3087208807308586,0.54,-0.08990303779542326,-0.09170024586574672,-0.3080762094680902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.8336179772026971,-0.4068573134305563,-0.22874772896279086,-0.2983729646676585,-0.30811182560777867,-0.37861463442147714,0.25,-0.0899182621412999,-0.09172651609913901,-0.33359429653491607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.8336179772026971,4.586658040682043,0.337150316419399,-0.2983729646676585,1.4394903916916004,2.1948531331600716,1.69,-0.08990246260869633,-0.09169925335745223,-0.2056545884370934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.8336179772026971,-0.39490202270950897,-0.22830002690466394,-0.2983729646676585,-0.3039277806833241,-0.3724533325848175,0.47,-0.08990728639016349,-0.09170757699027052,-0.31464201640232503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.8336179772026971,-0.4096912577580372,-0.22869925728326923,-0.2983729646676585,-0.30910363339031205,-0.3800751414720635,0.85,-0.08993664314757595,-0.09175823327955314,-0.2811426826088727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.6758956074499555,-0.3880346506415204,-0.22795984384474863,-1.0748572927562863,-0.30097689017984147,-0.36832315450688025,0.54,-0.08949516326964789,-0.0911856422193672,-0.3076846589551914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.4119715943564288,-0.22882528365002544,-1.0748572927562863,-0.3098983963693832,-0.38124678190112743,1.18,-0.09005293209217191,-0.09213242341836277,-0.25982527803944117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.09471482217904383,-0.20442552148210955,-1.0748572927562863,-0.19165405029224641,-0.20995890318299132,1.15,-0.08949175735557495,-0.09117986087182779,-0.25388442915413645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.38071911993569757,-0.21408813046892705,-1.0748572927562863,-0.2982503285415179,-0.36437347763253713,7.03,-0.08949430487188409,-0.09118418513745223,0.26752276989327667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6758956074499555,-0.4005567302280639,-0.22824274219250204,-1.0748572927562863,-0.30564397766886386,-0.37508386267017035,0.77,-0.08949915121066371,-0.09119241152490024,-0.2878542117101514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.38906277928125765,-0.22717284002997046,-1.0748572927562863,-0.3013600826263086,-0.3688782442297609,1.08,-0.08949532754643136,-0.09118592106996577,-0.26022271536505076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.2865926248541111,-0.22289235007658,-1.0748572927562863,-0.26316856879508743,-0.3135543018493218,0.71,-0.08949218499112907,-0.09118058675912431,-0.29313210065910605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.4115893414006291,-0.22882352104349737,-1.0748572927562863,-0.3097559273828762,-0.3810404023887744,0.38,-0.08965580572465763,-0.09145832374981822,-0.3235297170366832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.05407737863660841,-0.19724201857700652,-1.0748572927562863,-0.17650812320945056,-0.1880186260593878,1.32,-0.08949172560137952,-0.09117980697086736,-0.23883301721408012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.41104891480794664,-0.22872128986486998,-1.0748572927562863,-0.30955450571229737,-0.3807486244575166,1.62,-0.0895736416486202,-0.09131885485287797,-0.21416742232753674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.2450193206267866,-0.22368464171094238,-1.0748572927562863,-0.24767383833153309,-0.29110875074719866,0.46,-0.08949200900137555,-0.091180288026418,-0.3150716515567326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.4120902245840908,-0.22883497798592975,-1.0748572927562863,-0.30994261088243713,-0.38131083071530597,1.0,-0.09173729565093933,-0.09499153580563795,-0.29682077377438343,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.41172115276469795,-0.22882528365002544,-1.0748572927562863,-0.3098050546196028,-0.38111156773786165,0.43,-0.0897088148059721,-0.09154830368332806,-0.318779390597704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.4119847754928357,-0.22883409668266572,-1.0748572927562863,-0.3099033090930559,-0.38125389843603613,0.3,-0.09010397341213455,-0.09221906318767414,-0.33179833337832887,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.3842253022199298,-0.21836156999620526,-1.0748572927562863,-0.2995571130384441,-0.36626647591825834,5.62,-0.089494660120639,-0.0911847881522292,0.14249767987694442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.6758956074499555,-0.41145753003656016,-0.22882087713370527,-1.0748572927562863,-0.30970680014614965,-0.3809692370396871,0.36,-0.08962358451836844,-0.09140363006474361,-0.3246762058571635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.3512856423391169,-0.227099691859056,-1.0748572927562863,-0.2872802165804789,-0.34848225518135106,0.43,-0.08949293715972206,-0.09118186352299774,-0.3181011984441015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.40312705182740705,-0.2284780501639979,-1.0748572927562863,-0.3066019587850316,-0.376471586977372,0.6,-0.089501342073659,-0.09119613039158794,-0.3031040497703619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.24256762925510544,-0.22200047117338234,-1.0748572927562863,-0.2467600717284192,-0.2897850752541755,0.6,-0.08949200131747043,-0.09118027498342132,-0.30247363030552477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.3461713614132444,-0.22451659199218607,-1.0748572927562863,-0.28537407979548873,-0.3457210396367652,0.98,-0.08949282398629879,-0.0911816714174783,-0.2690342287763404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.30305586422631403,-0.15499057749291262,-1.0748572927562863,-0.26930456066223374,-0.3224428539503211,10.13,-0.08949229176644803,-0.09118076800422159,0.5430587942211267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.31854369950440736,-0.16015677722665253,-1.0748572927562863,-0.2750770109776035,-0.3308047824680746,10.98,-0.08949242650979897,-0.09118099672347985,0.6185415821057265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,1.243961391304492,-0.07797436655265397,-1.0748572927562863,0.30728216590261065,0.5127963821472635,1.36,-0.08949153119722944,-0.09117947698075882,-0.23504173217527677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.2344348680920556,-0.22215469924458747,-1.0748572927562863,-0.243728921222391,-0.2853941732154913,0.56,-0.08949197734665255,-0.09118023429430647,-0.3060766455950802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,3.1950595645248536,0.24717982880117334,-1.0748572927562863,1.0344733493763714,1.5662001124067653,1.97,-0.08949150219211201,-0.09117942774620366,-0.1807705582542855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.2813201702913559,-0.20133302832863065,-1.0748572927562863,-0.2612034793260254,-0.31070768788583125,3.15,-0.08949215647768505,-0.09118053835915708,-0.07679822695123936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6758956074499555,-0.38840372246091326,-0.22845689888566117,-1.0748572927562863,-0.3011144464426758,-0.3685224174843246,0.24,-0.08949522060271335,-0.09118573953902054,-0.3347534887346109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,0.5244031548524811,-0.15459663493389153,-1.0748572927562863,0.03909658061236599,0.12430474147988849,1.19,-0.08949157239819021,-0.09117954691707196,-0.2507439358892514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,-0.2891761275898611,-0.21797115265024025,-1.0748572927562863,-0.26413146263492787,-0.31494914269143215,1.32,-0.08949219985541242,-0.09118061199040911,-0.23865915865283735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.6758956074499555,1.1547119166934539,6.175803829285485,-1.0748572927562863,0.27401811391506264,0.46461032428027704,61.14,-0.08949153425176366,-0.09117948216565884,5.0722035933184495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
